filename,width,height,class,xmin,ymin,xmax,ymax
aug1_IMG_20200807_130454.jpg,640,480,Red Traffic Light,141.0,122.0,195.0,235.0
aug1_IMG_20200807_130454.jpg,640,480,Stop Sign,287.0,137.0,334.0,190.0
aug1_IMG_20200626_220426.jpg,640,480,Green Traffic Light,159.21983,89.93087,242.88098,191.98335
aug1_IMG_20200626_220426.jpg,640,480,Straight Or Left Sign,241.18228,129.07855,323.35156,209.40869
aug1_IMG_20200626_220426.jpg,640,480,Speed Limit 50,293.3696,164.86525,384.38727,259.56122
aug1_IMG_20200626_220426.jpg,640,480,Speed Limit 35,366.17105,207.63596,455.8232,300.96637
aug1_IMG_20200624_184858.jpg,640,480,Straight Or Left Sign,27.55945,260.07898,118.35976,348.5063
aug1_IMG_20200624_184858.jpg,640,480,Speed Limit 50,126.39583,213.46107,219.94441,311.36017
aug1_IMG_20200624_184858.jpg,640,480,Speed Limit 35,204.50264,169.50583,308.99915,279.53934
aug1_IMG_20200624_184858.jpg,640,480,Stop Sign,309.16565,125.03671,394.62045,209.30502
aug1_IMG_20200624_184858.jpg,640,480,Green Traffic Light,409.44547,87.78474,494.03613,190.56839
aug1_IMG_20200624_184858.jpg,640,480,Speed Limit 25,490.1822,36.612347,581.3251,130.12822
aug1_IMG_20200807_125623.jpg,640,480,Straight Or Right Sign,212.0,178.0,253.0,220.0
aug1_IMG_20200807_125623.jpg,640,480,Speed Limit 25,267.0,177.0,313.0,232.0
aug1_IMG_20200807_125623.jpg,640,480,Green Traffic Light,327.0,180.0,357.0,244.0
aug1_IMG_20200807_125623.jpg,640,480,Speed Limit 35,372.0,176.0,418.0,232.0
aug1_IMG_20200624_221019.jpg,640,480,Speed Limit 50,61.138687,235.35698,147.5932,328.8915
aug1_IMG_20200624_221019.jpg,640,480,Green Traffic Light,170.9752,192.09201,250.35753,294.04196
aug1_IMG_20200624_221019.jpg,640,480,Speed Limit 35,253.97908,127.75478,359.69662,242.32237
aug1_IMG_20200624_221019.jpg,640,480,Speed Limit 25,336.14502,104.28952,402.87833,174.56284
aug1_IMG_20200624_221019.jpg,640,480,Red Traffic Light,437.48767,51.59076,535.24805,175.45874
aug1_IMG_20200807_125405.jpg,640,480,Speed Limit 25,322.14484,269.1538,398.14484,362.1538
aug1_IMG_20200624_175345.jpg,640,480,Speed Limit 50,11.0,120.0,110.0,232.0
aug1_IMG_20200624_175345.jpg,640,480,Green Traffic Light,136.0,138.0,185.0,245.0
aug1_IMG_20200624_175345.jpg,640,480,Stop Sign,219.0,143.0,284.0,209.0
aug1_IMG_20200624_175345.jpg,640,480,Speed Limit 35,300.0,151.0,352.0,221.0
aug1_IMG_20200624_175345.jpg,640,480,Speed Limit 25,395.0,154.0,448.0,232.0
aug1_IMG_20200624_175345.jpg,640,480,Red Traffic Light,449.0,166.0,477.0,234.0
aug1_IMG_20200624_175345.jpg,640,480,Straight Or Left Sign,495.0,164.0,552.0,221.0
aug1_IMG_20200624_175345.jpg,640,480,Straight Or Right Sign,556.0,167.0,607.0,219.0
aug1_IMG_20200807_125327.jpg,640,480,Stop Sign,203.0,161.0,246.0,204.0
aug1_IMG_20200807_125327.jpg,640,480,Speed Limit 50,261.0,163.0,308.0,214.0
aug1_IMG_20200807_125327.jpg,640,480,Straight Or Left Sign,320.0,165.0,358.0,204.0
aug1_IMG_20200807_125327.jpg,640,480,Red Traffic Light,369.0,168.0,396.0,228.0
aug1_IMG_20200626_220436.jpg,640,480,Green Traffic Light,108.0,177.0,193.0,350.0
aug1_IMG_20200626_220436.jpg,640,480,Straight Or Left Sign,261.0,170.0,355.0,280.0
aug1_IMG_20200626_220436.jpg,640,480,Speed Limit 50,368.0,173.0,467.0,287.0
aug1_IMG_20200626_220436.jpg,640,480,Speed Limit 35,485.0,172.0,572.0,278.0
aug1_IMG_20200624_220021.jpg,640,480,Speed Limit 35,37.488255,300.4621,106.48825,376.4621
aug1_IMG_20200624_220021.jpg,640,480,Stop Sign,112.48825,317.4621,191.48825,388.4621
aug1_IMG_20200624_220021.jpg,640,480,Straight Or Right Sign,208.48825,316.4621,284.48825,391.4621
aug1_IMG_20200624_220021.jpg,640,480,Speed Limit 50,294.48825,297.4621,347.48825,359.4621
aug1_IMG_20200624_220021.jpg,640,480,Red Traffic Light,360.48825,310.4621,403.48825,403.4621
aug1_IMG_20200624_220021.jpg,640,480,Speed Limit 25,425.48825,313.4621,500.48825,400.4621
aug1_IMG_20200624_220021.jpg,640,480,Straight Or Left Sign,518.4883,300.4621,576.4883,356.4621
aug1_IMG_20200624_220021.jpg,640,480,Green Traffic Light,590.4883,320.4621,640.0,426.4621
aug1_IMG_20200807_130345.jpg,640,480,Green Traffic Light,197.49995,90.869514,280.58694,277.28262
aug1_IMG_20200807_130345.jpg,640,480,Speed Limit 35,406.28262,89.8043,496.82614,221.8913
aug1_IMG_20200807_125306.jpg,640,480,Green Traffic Light,357.8665,53.121925,421.8665,198.12192
aug1_IMG_20200807_125351.jpg,640,480,Speed Limit 25,238.0,84.0,386.0,252.0
aug1_IMG_20200807_125603.jpg,640,480,Stop Sign,296.53,190.69652,416.908,312.821
aug1_IMG_20200807_130118.jpg,640,480,Speed Limit 50,200.0,127.0,275.0,224.0
aug1_IMG_20200807_130118.jpg,640,480,Straight Or Left Sign,352.0,125.0,435.0,207.0
aug1_IMG_20200807_130159.jpg,640,480,Red Traffic Light,253.10918,132.97469,310.63528,253.37816
aug1_IMG_20200807_130159.jpg,640,480,Stop Sign,340.73615,131.63687,418.9984,209.89912
aug1_IMG_20200626_220529.jpg,640,480,Speed Limit 25,108.723854,129.45822,229.46918,270.47583
aug1_IMG_20200626_220529.jpg,640,480,Stop Sign,260.09634,147.71234,352.58405,242.96445
aug1_IMG_20200626_220529.jpg,640,480,Straight Or Right Sign,374.84232,163.39381,452.76483,249.60954
aug1_IMG_20200626_220529.jpg,640,480,Red Traffic Light,471.8317,176.94318,537.0672,291.93793
aug1_IMG_20200807_125607.jpg,640,480,Straight Or Right Sign,152.68587,104.800964,253.74426,204.8608
aug1_IMG_20200807_125607.jpg,640,480,Speed Limit 25,236.97923,146.81796,350.33304,267.661
aug1_IMG_20200807_125607.jpg,640,480,Green Traffic Light,322.27115,196.94853,416.28992,319.92575
aug1_IMG_20200807_125607.jpg,640,480,Speed Limit 35,401.90912,226.84482,512.7913,342.22058
aug1_IMG_20200807_125129.jpg,640,480,Speed Limit 50,293.10114,99.05,372.72174,199.11374
aug1_IMG_20200624_223946.jpg,640,480,Straight Or Right Sign,12.0,183.0,73.0,238.0
aug1_IMG_20200624_223946.jpg,640,480,Green Traffic Light,125.0,177.0,162.0,252.0
aug1_IMG_20200624_223946.jpg,640,480,Speed Limit 50,192.0,179.0,247.0,242.0
aug1_IMG_20200624_223946.jpg,640,480,Speed Limit 35,281.0,179.0,335.0,242.0
aug1_IMG_20200624_223946.jpg,640,480,Speed Limit 25,360.0,179.0,412.0,243.0
aug1_IMG_20200624_223946.jpg,640,480,Red Traffic Light,470.0,184.0,510.0,265.0
aug1_IMG_20200624_223946.jpg,640,480,Straight Or Left Sign,559.0,186.0,621.0,242.0
aug1_IMG_20200624_220140.jpg,640,480,Speed Limit 35,11.2754545,190.01602,81.841064,274.30273
aug1_IMG_20200624_220140.jpg,640,480,Stop Sign,123.00434,188.05588,180.82893,243.92032
aug1_IMG_20200624_220140.jpg,640,480,Straight Or Right Sign,203.37073,188.05588,256.29492,242.94023
aug1_IMG_20200624_220140.jpg,640,480,Red Traffic Light,280.79688,191.97618,315.0996,270.38242
aug1_IMG_20200624_220140.jpg,640,480,Speed Limit 50,347.44217,190.01602,401.34647,249.80078
aug1_IMG_20200624_220140.jpg,640,480,Straight Or Left Sign,424.86835,196.87657,474.85233,243.92032
aug1_IMG_20200624_220140.jpg,640,480,Speed Limit 25,492.4937,202.75703,553.25854,268.42227
aug1_IMG_20200624_220140.jpg,640,480,Green Traffic Light,581.6808,212.55782,629.70465,290.96405
aug1_IMG_20200624_181723.jpg,640,480,Red Traffic Light,104.313675,21.436588,236.78934,171.39519
aug1_IMG_20200624_181723.jpg,640,480,Green Traffic Light,231.06593,140.52182,351.51108,284.77353
aug1_IMG_20200624_181723.jpg,640,480,Speed Limit 25,350.26566,148.34535,468.3502,269.03372
aug1_IMG_20200624_181723.jpg,640,480,Speed Limit 35,459.53723,189.53459,568.3186,299.0599
aug1_IMG_20200624_184756.jpg,640,480,Straight Or Left Sign,0.0,177.47787,52.698483,259.17972
aug1_IMG_20200624_184756.jpg,640,480,Speed Limit 25,88.71681,172.6107,169.49883,262.91586
aug1_IMG_20200624_184756.jpg,640,480,Speed Limit 35,214.83289,162.3356,300.74628,263.06277
aug1_IMG_20200624_184756.jpg,640,480,Red Traffic Light,329.1021,164.46666,376.4117,258.3339
aug1_IMG_20200624_184756.jpg,640,480,Green Traffic Light,461.06198,157.36594,511.24838,261.5169
aug1_IMG_20200624_184756.jpg,640,480,Straight Or Right Sign,584.92346,145.50053,640.0,223.47487
aug1_IMG_20200624_175400.jpg,640,480,Speed Limit 50,163.4142,200.85355,188.20695,240.0
aug1_IMG_20200624_175400.jpg,640,480,Green Traffic Light,218.21922,204.76819,233.8778,249.13417
aug1_IMG_20200624_175400.jpg,640,480,Stop Sign,232.57292,206.07307,259.97543,237.39024
aug1_IMG_20200624_175400.jpg,640,480,Speed Limit 25,287.37796,213.90236,321.30487,261.53055
aug1_IMG_20200624_175400.jpg,640,480,Straight Or Left Sign,356.53668,221.07921,391.11606,264.79276
aug1_IMG_20200624_175400.jpg,640,480,Red Traffic Light,423.08566,219.12189,450.48816,274.57938
aug1_IMG_20200624_175400.jpg,640,480,Straight Or Right Sign,453.75037,226.29874,510.51273,279.14645
aug1_IMG_20200807_130114.jpg,640,480,Speed Limit 50,214.8767,160.49498,291.73154,254.13423
aug1_IMG_20200807_130114.jpg,640,480,Straight Or Left Sign,366.8196,163.14514,443.67447,234.69966
aug1_IMG_20200807_130108-1.jpg,640,480,Green Traffic Light,266.72168,88.77287,338.72168,243.77287
aug1_IMG_20200807_130108-1.jpg,640,480,Speed Limit 35,414.72168,84.77287,521.7217,211.77287
aug1_IMG_20200624_184718.jpg,640,480,Straight Or Left Sign,0.0,346.8356,32.22162,434.4705
aug1_IMG_20200624_184718.jpg,640,480,Speed Limit 25,35.109154,298.22507,129.1645,396.3772
aug1_IMG_20200624_184718.jpg,640,480,Straight Or Right Sign,139.67534,243.76436,233.48163,336.75128
aug1_IMG_20200624_184718.jpg,640,480,Red Traffic Light,230.07324,212.08163,301.3931,301.8371
aug1_IMG_20200624_184718.jpg,640,480,Speed Limit 50,306.7125,159.82005,384.87238,240.02834
aug1_IMG_20200624_184718.jpg,640,480,Stop Sign,417.51236,100.0434,506.66144,185.50536
aug1_IMG_20200807_125640.jpg,640,480,Red Traffic Light,306.5746,112.85106,386.54227,275.7892
aug1_IMG_20200807_125116.jpg,640,480,Speed Limit 50,196.60147,0.0,410.43622,218.07817
aug1_IMG_20200807_130148.jpg,640,480,Red Traffic Light,58.76312,0.0,318.55167,359.84534
aug1_IMG_20200807_130148.jpg,640,480,Stop Sign,350.04477,48.481632,639.87714,333.4386
aug1_IMG_20200807_130133.jpg,640,480,Speed Limit 50,364.25705,189.68588,411.25705,247.68588
aug1_IMG_20200807_130133.jpg,640,480,Straight Or Left Sign,456.25705,193.68588,502.25705,240.68588
aug1_IMG_20200807_125210.jpg,640,480,Speed Limit 35,335.09073,17.026896,438.09073,146.0269
aug1_IMG_20200624_175713.jpg,640,480,Speed Limit 35,29.979681,77.76253,164.12605,226.86842
aug1_IMG_20200624_175713.jpg,640,480,Straight Or Left Sign,193.21063,128.03178,303.17877,236.50395
aug1_IMG_20200624_175713.jpg,640,480,Speed Limit 25,340.33456,168.62965,456.92987,301.68042
aug1_IMG_20200624_175713.jpg,640,480,Red Traffic Light,497.49524,217.55946,598.60913,367.29184
aug1_IMG_20200701_204415.jpg,640,480,Speed Limit 35,3.0025754,240.24081,137.88109,382.66785
aug1_IMG_20200701_204415.jpg,640,480,Speed Limit 50,108.08116,196.00104,237.11403,334.9413
aug1_IMG_20200701_204415.jpg,640,480,Green Traffic Light,210.41121,166.4875,320.47064,312.4024
aug1_IMG_20200701_204415.jpg,640,480,Speed Limit 25,290.34326,112.95639,415.76617,250.17384
aug1_IMG_20200701_204415.jpg,640,480,Straight Or Left Sign,388.63263,71.772644,500.14963,184.2332
aug1_IMG_20200701_204415.jpg,640,480,Stop Sign,484.7274,26.589298,595.85474,136.77309
aug1_IMG_20200807_125025.jpg,640,480,Straight Or Left Sign,306.34558,163.27518,352.51053,210.09033
aug1_IMG_20200624_181701.jpg,640,480,Straight Or Right Sign,196.20688,134.04918,273.20688,206.04918
aug1_IMG_20200624_181701.jpg,640,480,Stop Sign,343.20688,127.04917,416.20688,198.04918
aug1_IMG_20200624_181701.jpg,640,480,Straight Or Left Sign,481.20688,142.04918,555.20685,208.04918
aug1_IMG_20200624_181701.jpg,640,480,Speed Limit 50,608.20685,170.04918,640.0,280.04916
aug1_IMG_20200624_193243.jpg,640,480,Speed Limit 35,9.0,152.0,83.0,234.0
aug1_IMG_20200624_193243.jpg,640,480,Red Traffic Light,118.0,149.0,158.0,231.0
aug1_IMG_20200624_193243.jpg,640,480,Straight Or Right Sign,184.0,149.0,235.0,203.0
aug1_IMG_20200624_193243.jpg,640,480,Speed Limit 50,245.0,163.0,313.0,243.0
aug1_IMG_20200624_193243.jpg,640,480,Stop Sign,346.0,167.0,412.0,230.0
aug1_IMG_20200624_193243.jpg,640,480,Speed Limit 25,419.0,156.0,468.0,215.0
aug1_IMG_20200624_193243.jpg,640,480,Green Traffic Light,484.0,160.0,519.0,225.0
aug1_IMG_20200624_193243.jpg,640,480,Straight Or Left Sign,563.0,180.0,631.0,244.0
aug1_IMG_20200807_130103-1.jpg,640,480,Green Traffic Light,141.88776,138.44403,282.543,439.06012
aug1_IMG_20200807_130103-1.jpg,640,480,Speed Limit 35,430.0931,131.54916,640.0,371.49045
aug1_IMG_20200624_192709.jpg,640,480,Speed Limit 35,0.0,210.68727,188.36856,435.5951
aug1_IMG_20200624_192709.jpg,640,480,Straight Or Left Sign,160.2584,122.92451,360.08456,322.75067
aug1_IMG_20200624_192709.jpg,640,480,Speed Limit 25,331.76764,91.48648,462.1132,229.8261
aug1_IMG_20200624_192709.jpg,640,480,Green Traffic Light,466.02457,39.218185,583.15125,185.37598
aug1_IMG_20200624_220048.jpg,640,480,Speed Limit 35,21.0,172.0,108.0,253.0
aug1_IMG_20200624_220048.jpg,640,480,Stop Sign,188.0,229.0,266.0,300.0
aug1_IMG_20200624_220048.jpg,640,480,Straight Or Right Sign,287.0,223.0,350.0,287.0
aug1_IMG_20200624_220048.jpg,640,480,Speed Limit 50,282.0,131.0,337.0,187.0
aug1_IMG_20200624_220048.jpg,640,480,Red Traffic Light,375.0,174.0,422.0,249.0
aug1_IMG_20200624_220048.jpg,640,480,Speed Limit 25,444.0,191.0,520.0,258.0
aug1_IMG_20200624_220048.jpg,640,480,Straight Or Left Sign,489.0,137.0,535.0,182.0
aug1_IMG_20200624_220048.jpg,640,480,Green Traffic Light,561.0,196.0,624.0,268.0
aug1_IMG_20200624_220321.jpg,640,480,Speed Limit 35,0.0,127.39862,17.795616,238.61673
aug1_IMG_20200624_220321.jpg,640,480,Stop Sign,18.369087,157.73949,119.39474,255.03934
aug1_IMG_20200624_220321.jpg,640,480,Straight Or Right Sign,149.909,186.17047,234.7323,273.22925
aug1_IMG_20200624_220321.jpg,640,480,Red Traffic Light,235.77396,217.60478,298.65073,316.99435
aug1_IMG_20200624_220321.jpg,640,480,Speed Limit 50,379.008,248.71672,498.9169,371.6063
aug1_IMG_20200807_130123.jpg,640,480,Speed Limit 50,269.2685,234.78697,361.30438,343.1848
aug1_IMG_20200807_130123.jpg,640,480,Straight Or Left Sign,436.97833,248.08104,509.58444,324.77762
aug1_IMG_20200624_192837.jpg,640,480,Red Traffic Light,216.65051,129.00139,255.25766,200.80493
aug1_IMG_20200624_192837.jpg,640,480,Straight Or Right Sign,279.80664,136.969,326.7152,182.98035
aug1_IMG_20200624_192837.jpg,640,480,Speed Limit 50,336.1404,141.5591,381.5485,192.3504
aug1_IMG_20200624_192837.jpg,640,480,Stop Sign,396.83154,148.43353,440.1666,188.17978
aug1_IMG_20200807_125359.jpg,640,480,Stop Sign,71.0,137.0,161.0,239.0
aug1_IMG_20200807_125359.jpg,640,480,Speed Limit 50,219.0,141.0,328.0,279.0
aug1_IMG_20200807_125359.jpg,640,480,Straight Or Left Sign,364.0,152.0,478.0,260.0
aug1_IMG_20200807_125359.jpg,640,480,Red Traffic Light,509.0,157.0,606.0,323.0
aug1_IMG_20200807_125957.jpg,640,480,Straight Or Right Sign,230.90459,127.38556,323.43323,217.99454
aug1_IMG_20200807_125957.jpg,640,480,Speed Limit 25,331.27432,167.11433,424.30325,271.6613
aug1_IMG_20200624_184643.jpg,640,480,Green Traffic Light,0.0,131.43773,55.445255,216.43773
aug1_IMG_20200624_184643.jpg,640,480,Speed Limit 35,108.44525,139.43773,185.44525,211.43773
aug1_IMG_20200624_184643.jpg,640,480,Straight Or Right Sign,219.44525,138.43773,260.44525,228.43773
aug1_IMG_20200624_184643.jpg,640,480,Red Traffic Light,309.44525,139.43773,369.44525,206.43773
aug1_IMG_20200624_184643.jpg,640,480,Speed Limit 50,441.44525,145.43773,514.44525,208.43773
aug1_IMG_20200624_184643.jpg,640,480,Stop Sign,,,,
aug1_IMG_20200807_130636.jpg,640,480,Speed Limit 25,514.26953,146.3794,574.9944,212.27351
aug1_IMG_20200807_130636.jpg,640,480,Straight Or Right Sign,,,,
aug1_IMG_20200626_220906.jpg,640,480,Straight Or Right Sign,14.127705,276.5645,105.1277,377.5645
aug1_IMG_20200626_220906.jpg,640,480,Straight Or Left Sign,207.1277,288.5645,331.12772,399.5645
aug1_IMG_20200807_130524.jpg,640,480,Red Traffic Light,289.70776,227.66853,313.10562,278.9929
aug1_IMG_20200807_130524.jpg,640,480,Stop Sign,397.63983,218.6113,437.6426,255.59502
aug1_IMG_20200807_130445.jpg,640,480,Red Traffic Light,159.56874,152.44633,205.56874,289.44632
aug1_IMG_20200807_130445.jpg,640,480,Stop Sign,409.56876,145.44633,497.56876,239.44633
aug1_IMG_20200701_204554.jpg,640,480,Straight Or Left Sign,207.21237,112.38529,383.89313,286.58182
aug1_IMG_20200624_221038.jpg,640,480,Speed Limit 50,80.32958,127.028915,156.32959,216.02892
aug1_IMG_20200624_221038.jpg,640,480,Green Traffic Light,243.32959,123.028915,273.3296,191.02892
aug1_IMG_20200624_221038.jpg,640,480,Speed Limit 35,290.3296,121.028915,354.3296,203.02892
aug1_IMG_20200624_221038.jpg,640,480,Speed Limit 25,372.3296,119.028915,416.3296,172.02892
aug1_IMG_20200624_221038.jpg,640,480,Red Traffic Light,470.3296,125.028915,518.3296,226.02892
aug1_IMG_20200807_125549.jpg,640,480,Straight Or Right Sign,126.56449,58.28874,254.56448,190.28874
aug1_IMG_20200807_125549.jpg,640,480,Speed Limit 25,305.56448,63.28874,437.56448,228.28874
aug1_IMG_20200807_125549.jpg,640,480,Green Traffic Light,481.56448,78.288734,571.5645,269.28873
aug1_IMG_20200807_125549.jpg,640,480,Speed Limit 35,610.5645,75.288734,640.0,230.28874
aug1_IMG_20200807_125122.jpg,640,480,Speed Limit 50,284.0,116.0,389.0,242.0
aug1_IMG_20200807_125608.jpg,640,480,Stop Sign,293.17416,94.52148,378.81046,182.2213
aug1_IMG_20200626_220746.jpg,640,480,Speed Limit 25,224.87366,206.91992,298.4675,288.7027
aug1_IMG_20200626_220746.jpg,640,480,Stop Sign,301.66138,192.09221,360.06522,250.86826
aug1_IMG_20200626_220746.jpg,640,480,Red Traffic Light,360.09583,183.04323,411.53305,259.79172
aug1_IMG_20200624_220041.jpg,640,480,Speed Limit 35,14.0,108.0,84.0,177.0
aug1_IMG_20200624_220041.jpg,640,480,Stop Sign,50.0,177.0,121.0,238.0
aug1_IMG_20200624_220041.jpg,640,480,Straight Or Right Sign,133.0,193.0,206.0,254.0
aug1_IMG_20200624_220041.jpg,640,480,Speed Limit 50,270.0,112.0,325.0,173.0
aug1_IMG_20200624_220041.jpg,640,480,Red Traffic Light,307.0,170.0,351.0,254.0
aug1_IMG_20200624_220041.jpg,640,480,Speed Limit 25,355.0,203.0,431.0,295.0
aug1_IMG_20200624_220041.jpg,640,480,Straight Or Left Sign,507.0,164.0,574.0,219.0
aug1_IMG_20200624_220041.jpg,640,480,Green Traffic Light,520.0,253.0,604.0,352.0
aug1_IMG_20200626_220828.jpg,640,480,Speed Limit 35,187.48006,196.72217,261.84277,281.7879
aug1_IMG_20200626_220828.jpg,640,480,Speed Limit 50,262.80527,185.23514,337.29462,266.60498
aug1_IMG_20200626_220828.jpg,640,480,Green Traffic Light,347.05127,172.39116,404.8482,266.8841
aug1_IMG_20200624_224013.jpg,640,480,Straight Or Right Sign,69.82289,269.74478,126.61617,326.5381
aug1_IMG_20200624_224013.jpg,640,480,Green Traffic Light,151.3074,238.86502,199.32951,304.42947
aug1_IMG_20200624_224013.jpg,640,480,Stop Sign,217.58247,205.7072,259.82617,249.70512
aug1_IMG_20200624_224013.jpg,640,480,Speed Limit 35,256.10858,193.40523,316.1423,259.57877
aug1_IMG_20200624_224013.jpg,640,480,Speed Limit 25,316.02658,169.01044,378.16376,237.28743
aug1_IMG_20200624_224013.jpg,640,480,Red Traffic Light,402.85498,145.3222,464.54956,224.55911
aug1_IMG_20200624_224013.jpg,640,480,Straight Or Left Sign,478.5956,110.89946,549.0187,178.25266
aug1_IMG_20200807_130626.jpg,640,480,Speed Limit 25,303.0,172.0,337.0,223.0
aug1_IMG_20200807_130626.jpg,640,480,Straight Or Right Sign,493.0,159.0,544.0,210.0
aug1_IMG_20200624_175252.jpg,640,480,Speed Limit 50,0.0,224.78543,25.734962,293.536
aug1_IMG_20200624_175252.jpg,640,480,Green Traffic Light,43.41369,264.07147,105.28922,312.1969
aug1_IMG_20200624_175252.jpg,640,480,Stop Sign,137.70023,243.4463,194.66498,307.28613
aug1_IMG_20200624_175252.jpg,640,480,Speed Limit 35,202.52222,213.98177,252.61191,268.98224
aug1_IMG_20200624_175252.jpg,640,480,Speed Limit 25,277.1657,268.0001,330.20187,317.10764
aug1_IMG_20200624_175252.jpg,640,480,Straight Or Left Sign,332.16617,232.64264,381.27374,300.41107
aug1_IMG_20200624_175252.jpg,640,480,Red Traffic Light,412.70258,269.9644,472.61383,319.07196
aug1_IMG_20200624_175252.jpg,640,480,Straight Or Right Sign,,,,
aug1_IMG_20200624_181536.jpg,640,480,Speed Limit 25,12.0,128.0,120.0,242.0
aug1_IMG_20200624_181536.jpg,640,480,Straight Or Right Sign,234.0,142.0,326.0,226.0
aug1_IMG_20200624_181536.jpg,640,480,Red Traffic Light,385.0,148.0,429.0,251.0
aug1_IMG_20200624_181536.jpg,640,480,Speed Limit 50,534.0,151.0,627.0,247.0
aug1_IMG_20200624_221235.jpg,640,480,Speed Limit 50,7.0,137.0,91.0,229.0
aug1_IMG_20200624_221235.jpg,640,480,Green Traffic Light,177.0,148.0,209.0,216.0
aug1_IMG_20200624_221235.jpg,640,480,Speed Limit 35,227.0,139.0,290.0,218.0
aug1_IMG_20200624_221235.jpg,640,480,Speed Limit 25,306.0,149.0,347.0,200.0
aug1_IMG_20200624_221235.jpg,640,480,Red Traffic Light,397.0,147.0,439.0,238.0
aug1_IMG_20200624_221235.jpg,640,480,Stop Sign,531.0,145.0,603.0,209.0
aug1_IMG_20200626_220835.jpg,640,480,Speed Limit 35,186.15436,310.88385,223.11067,362.4145
aug1_IMG_20200626_220835.jpg,640,480,Speed Limit 50,230.39781,315.56845,274.1208,370.22217
aug1_IMG_20200626_220835.jpg,640,480,Green Traffic Light,294.42075,320.7736,326.17194,389.4811
aug1_IMG_20200807_130607.jpg,640,480,Speed Limit 25,69.89653,96.36628,132.1713,191.78728
aug1_IMG_20200807_130607.jpg,640,480,Straight Or Right Sign,427.47418,98.375145,528.92175,195.80501
aug1_IMG_20200807_125504.jpg,640,480,Straight Or Right Sign,171.75526,56.879715,257.38297,145.75905
aug1_IMG_20200626_220442.jpg,640,480,Green Traffic Light,134.69078,164.28226,186.49765,275.8663
aug1_IMG_20200626_220442.jpg,640,480,Straight Or Left Sign,214.39366,166.27483,290.11142,245.97772
aug1_IMG_20200626_220442.jpg,640,480,Speed Limit 50,300.07428,171.25626,383.76233,285.82916
aug1_IMG_20200626_220442.jpg,640,480,Speed Limit 35,426.60263,175.2414,539.183,300.77347
aug1_IMG_20200807_125431.jpg,640,480,Stop Sign,46.0,129.0,183.0,253.0
aug1_IMG_20200807_125431.jpg,640,480,Speed Limit 50,231.0,133.0,353.0,267.0
aug1_IMG_20200807_125431.jpg,640,480,Straight Or Left Sign,377.0,140.0,470.0,238.0
aug1_IMG_20200807_125431.jpg,640,480,Red Traffic Light,475.0,144.0,542.0,279.0
aug1_IMG_20200807_124631.jpg,640,480,Straight Or Left Sign,12.644104,192.78386,90.61284,264.83563
aug1_IMG_20200807_124631.jpg,640,480,Speed Limit 50,97.40238,195.95213,173.5775,282.975
aug1_IMG_20200807_124631.jpg,640,480,Red Traffic Light,188.06386,202.2026,238.50262,307.86627
aug1_IMG_20200807_124631.jpg,640,480,Stop Sign,253.60759,203.09613,324.4945,269.05225
aug1_IMG_20200807_124631.jpg,640,480,Green Traffic Light,337.02228,208.25046,386.43365,311.90057
aug1_IMG_20200807_124631.jpg,640,480,Straight Or Right Sign,397.52524,207.07544,469.4533,276.045
aug1_IMG_20200807_124631.jpg,640,480,Speed Limit 25,475.27045,210.14749,546.4185,295.1018
aug1_IMG_20200807_124631.jpg,640,480,Speed Limit 35,559.235,213.30202,636.38257,298.3388
aug1_IMG_20200807_125356.jpg,640,480,Speed Limit 25,264.0299,101.85334,399.64786,253.81097
aug1_IMG_20200807_130352.jpg,640,480,Green Traffic Light,201.70573,152.72026,260.80457,264.45132
aug1_IMG_20200807_130352.jpg,640,480,Speed Limit 35,325.97733,137.69989,394.97128,225.11513
aug1_IMG_20200807_130405.jpg,640,480,Green Traffic Light,129.05226,134.41489,211.04703,247.11208
aug1_IMG_20200807_130405.jpg,640,480,Speed Limit 35,238.38028,82.462524,322.88928,175.95761
aug1_IMG_20200624_144136.jpg,640,480,Speed Limit 50,24.0,216.0,94.0,298.0
aug1_IMG_20200624_144136.jpg,640,480,Stop Sign,157.0,220.0,221.0,280.0
aug1_IMG_20200624_144136.jpg,640,480,Green Traffic Light,253.0,224.0,295.0,322.0
aug1_IMG_20200624_144136.jpg,640,480,Red Traffic Light,368.0,225.0,411.0,321.0
aug1_IMG_20200624_144136.jpg,640,480,Straight Or Left Sign,458.0,223.0,522.0,289.0
aug1_IMG_20200624_144136.jpg,640,480,Straight Or Right Sign,554.0,224.0,622.0,290.0
aug1_IMG_20200624_224036.jpg,640,480,Straight Or Right Sign,60.318604,77.9828,109.3186,172.9828
aug1_IMG_20200624_224036.jpg,640,480,Green Traffic Light,162.3186,69.9828,222.3186,142.9828
aug1_IMG_20200624_224036.jpg,640,480,Speed Limit 35,249.3186,70.9828,308.3186,142.9828
aug1_IMG_20200624_224036.jpg,640,480,Speed Limit 25,310.3186,77.9828,372.3186,138.9828
aug1_IMG_20200624_224036.jpg,640,480,Stop Sign,369.3186,79.9828,416.3186,169.9828
aug1_IMG_20200624_224036.jpg,640,480,Red Traffic Light,468.3186,84.9828,531.3186,141.9828
aug1_IMG_20200624_224036.jpg,640,480,Straight Or Left Sign,,,,
aug1_IMG_20200624_181709.jpg,640,480,Red Traffic Light,221.98393,173.45226,246.23001,228.1349
